ref	pos	strand	convertedBaseCount_unfiltered_uniq	unconvertedBaseCount_unfiltered_uniq	convertedBaseCount_unfiltered_multi	unconvertedBaseCount_unfiltered_multi	convertedBaseCount_filtered_uniq	unconvertedBaseCount_filtered_uniq	convertedBaseCount_filtered_multi	unconvertedBaseCount_filtered_multi	u	d	ur	pval	passed
chr8	42316876	+	33	2	0	0	33	2	0	0	2	35	0.05714285714285714	0.005997520653790533	false
chr18	21704597	-	20	2	0	0	20	2	0	0	2	22	0.09090909090909091	0.002395411521934828	false
chr9	5431905	-	84	2	0	0	84	2	0	0	2	86	0.023255813953488372	0.032996856933075885	false
chr13	113209372	+	22	2	0	0	22	2	0	0	2	24	0.08333333333333333	0.002849574094261613	false
chr7	56051382	-	74	2	0	0	74	2	0	0	2	76	0.02631578947368421	0.02628820835496902	false
chr12	76347641	-	32	2	0	0	32	0	0	0	0	32	0.0	1.0	false
chr11	63764937	-	4	1	0	0	4	1	0	0	1	5	0.2	0.01634972850198517	false
chr15	57243548	+	51	2	0	0	51	1	0	0	1	52	0.019230769230769232	0.15755133182224934	false
chr19	7628207	-	73	0	0	0	73	0	0	0	0	73	0.0	1.0	false
chr19	51354258	-	735	21	0	0	734	19	0	0	19	753	0.025232403718459494	2.0412287046975043e-11	true
chr16	2527948	+	49	2	0	0	49	2	0	0	2	51	0.0392156862745098	0.012412859438603279	false
chr5	59215794	-	18	1	0	0	18	1	0	0	1	19	0.05263157894736842	0.06072076484265071	false
chr11	74629265	+	57	1	0	0	57	1	0	0	1	58	0.017241379310344827	0.17405275776701995	false
chr4	47536820	+	29	1	0	0	29	0	0	0	0	29	0.0	1.0	false
chr3	51968758	-	175	7	0	0	175	7	0	0	7	182	0.038461538461538464	2.956929512966659e-6	true
chr9	137301656	-	45	3	0	0	44	2	0	0	2	46	0.043478260869565216	0.010186177956784438	false
chr3	15045152	+	39	3	0	0	39	3	0	0	3	42	0.07142857142857142	0.000371884633655124	true
chr20	62670987	+	23	0	0	0	23	0	0	0	0	23	0.0	1.0	false
chr13	60163858	-	33	2	0	0	33	2	0	0	2	35	0.05714285714285714	0.005997520653790533	false
chr15	44525042	+	16	3	0	0	16	3	0	0	3	19	0.15789473684210525	0.00003321762019859172	true
chr10	125788611	-	42	1	0	0	42	1	0	0	1	43	0.023255813953488372	0.13217899249845172	false
chr13	112880285	+	22	0	0	0	22	0	0	0	0	22	0.0	1.0	false
chr2	240467440	+	56	2	0	0	56	2	0	0	2	58	0.034482758620689655	0.01585085906110682	false
chr9	136944397	-	25	2	0	0	25	2	0	0	2	27	0.07407407407407407	0.0036002615480050034	false
chr6	43076430	+	27	1	0	0	27	1	0	0	1	28	0.03571428571428571	0.08818231655458811	false
chr20	45898931	-	41	0	0	0	41	0	0	0	0	41	0.0	1.0	false
chr17	58214784	-	33	2	0	0	33	2	0	0	2	35	0.05714285714285714	0.005997520653790533	false
chr15	85745203	+	42	1	0	0	42	1	0	0	1	43	0.023255813953488372	0.13217899249845172	false
chr11	130314509	-	4	4	0	0	4	4	0	0	4	8	0.5	8.130485919473478e-9	false
chr16	2251361	-	19	2	0	0	19	2	0	0	2	21	0.09523809523809523	0.0021824107257404244	false
chr11	65557681	-	44	1	0	0	44	1	0	0	1	45	0.022222222222222223	0.13788253063872796	false
chr5	36985450	+	52	1	0	0	52	1	0	0	1	53	0.018867924528301886	0.160324287843551	false
chr19	782826	+	48	1	0	0	48	1	0	0	1	49	0.02040816326530612	0.14917739801504937	false
chr11	119334600	+	46	2	0	0	46	2	0	0	2	48	0.041666666666666664	0.011053390248680172	false
chr12	65465915	+	18	1	0	0	18	1	0	0	1	19	0.05263157894736842	0.06072076484265071	false
chr14	102342234	+	22	1	0	0	22	0	0	0	0	22	0.0	1.0	false
chr11	376669	+	50	2	0	0	50	2	0	0	2	52	0.038461538461538464	0.012881431516093974	false
chr1	202767022	-	47	1	0	0	46	1	0	0	1	47	0.02127659574468085	0.14354858369044748	false
chr12	120737970	+	43	0	0	0	43	0	0	0	0	43	0.0	1.0	false
chr3	50300536	-	46	2	0	0	46	2	0	0	2	48	0.041666666666666664	0.011053390248680172	false
chr1	231364778	-	35	2	0	0	35	2	0	0	2	37	0.05405405405405406	0.006684033809647464	false
chr17	82030126	+	36	2	0	0	36	2	0	0	2	38	0.05263157894736842	0.007040037047473633	false
chr5	134855862	+	53	1	0	0	53	1	0	0	1	54	0.018518518518518517	0.16308811656085592	false
chr6	41905620	-	35	1	0	0	35	1	0	0	1	36	0.027777777777777776	0.11191781872705495	false
chr4	15625573	-	31	0	0	0	31	0	0	0	0	31	0.0	1.0	false
chr9	128435876	+	138	2	0	0	137	2	0	0	2	139	0.014388489208633094	0.07734839385408504	false
chr10	70150677	-	31	1	0	0	31	1	0	0	1	32	0.03125	0.10012832179390982	false
chr14	50743484	-	61	2	0	0	61	2	0	0	2	63	0.031746031746031744	0.01852631475078406	false
chr15	90102311	-	58	1	0	0	58	1	0	0	1	59	0.01694915254237288	0.17677139863517097	false
chr1	46188858	-	41	6	0	0	41	6	0	0	6	47	0.1276595744680851	1.2163412910208537e-8	true
chr10	73156374	-	55	0	0	0	55	0	0	0	0	55	0.0	1.0	false
chr19	18928283	+	136	3	0	0	136	3	0	0	3	139	0.02158273381294964	0.011203156195783423	false
chr19	27793573	+	48	3	0	0	48	2	0	0	2	50	0.04	0.011951957971907566	false
chr16	70685872	-	56	0	0	0	56	0	0	0	0	56	0.0	1.0	false
chr22	19219927	-	51	1	0	0	51	1	0	0	1	52	0.019230769230769232	0.15755133182224934	false
chr12	913907	-	29	2	0	0	29	1	0	0	1	30	0.03333333333333333	0.094175011925586	false
chr9	113410162	-	18	1	0	0	18	1	0	0	1	19	0.05263157894736842	0.06072076484265071	false
chr11	791820	-	41	1	0	0	40	1	0	0	1	41	0.024390243902439025	0.12643772127831837	false
chr2	112646046	+	91	0	0	0	91	0	0	0	0	91	0.0	1.0	false
chr8	144138234	+	63	2	0	0	63	2	0	0	2	65	0.03076923076923077	0.01964602768062915	false
chrX	154381296	+	20	2	0	0	20	1	0	0	1	21	0.047619047619047616	0.06689394444510449	false
chr1	180175957	+	71	3	0	0	71	3	0	0	3	74	0.04054054054054054	0.0019416265597264693	false
chr1	15933310	+	35	1	0	0	35	0	0	0	0	35	0.0	1.0	false
chr14	31860504	+	61	2	0	0	61	2	0	0	2	63	0.031746031746031744	0.01852631475078406	false
chr5	140114512	+	78	1	0	0	78	1	0	0	1	79	0.012658227848101266	0.22930362670354018	false
chr4	185332682	+	44	1	0	0	44	1	0	0	1	45	0.022222222222222223	0.13788253063872796	false
chr19	3543455	-	54	0	0	0	54	0	0	0	0	54	0.0	1.0	false
chr7	99630488	+	40	2	0	0	40	2	0	0	2	42	0.047619047619047616	0.00854764113121742	false
chrX	71248190	-	72	3	0	0	72	3	0	0	3	75	0.04	0.0020175943507161564	false
chr20	50959623	+	36	0	0	0	36	0	0	0	0	36	0.0	1.0	false
chr1	222645618	+	43	0	0	0	43	0	0	0	0	43	0.0	1.0	false
chr20	62881094	-	18	1	0	0	17	1	0	0	1	18	0.05555555555555555	0.05761887684814852	false
chr17	30379532	+	66	5	0	0	66	5	0	0	5	71	0.07042253521126761	4.1983523305304425e-6	true
chr19	55384089	-	88	3	0	0	88	3	0	0	3	91	0.03296703296703297	0.0034909783461312956	false
chr6	111591443	-	41	0	0	0	41	0	0	0	0	41	0.0	1.0	false
chr2	119264770	+	35	0	0	0	35	0	0	0	0	35	0.0	1.0	false
chr10	72368088	-	28	1	0	0	28	0	0	0	0	28	0.0	1.0	false
chr17	3624202	-	19	8	0	0	19	8	0	0	8	27	0.2962962962962963	2.8933028444711696e-14	true
chr9	13193307	-	21	0	0	0	21	0	0	0	0	21	0.0	1.0	false
chr10	62805911	+	51	0	0	0	51	0	0	0	0	51	0.0	1.0	false
chr2	178121311	+	47	1	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr9	133788432	-	53	0	0	0	53	0	0	0	0	53	0.0	1.0	false
chr19	50416662	+	54	3	0	0	54	1	0	0	1	55	0.01818181818181818	0.16584284801707777	false
chr19	17733212	+	51	1	0	0	51	1	0	0	1	52	0.019230769230769232	0.15755133182224934	false
chr8	140674310	-	77	2	0	0	77	2	0	0	2	79	0.02531645569620253	0.028236164204595203	false
chr7	150370995	+	20	2	0	0	20	2	0	0	2	22	0.09090909090909091	0.002395411521934828	false
chr19	40667583	-	21	2	0	0	21	2	0	0	2	23	0.08695652173913043	0.0026178207261299278	false
chr14	49852767	-	33	1	0	0	33	1	0	0	1	34	0.029411764705882353	0.10604250501099872	false
chr13	29513585	-	46	1	0	0	46	1	0	0	1	47	0.02127659574468085	0.14354858369044748	false
chr12	88064091	-	17	1	0	0	17	1	0	0	1	18	0.05555555555555555	0.05761887684814852	false
chr4	2236299	-	77	4	0	0	77	2	0	0	2	79	0.02531645569620253	0.028236164204595203	false
chr19	19341305	+	43	1	0	0	43	1	0	0	1	44	0.022727272727272728	0.1350354626657898	false
chr7	44468237	+	10	1	0	0	9	1	0	0	1	10	0.1	0.03243214338188171	false
chr20	2839896	-	37	1	0	0	37	1	0	0	1	38	0.02631578947368421	0.11775451840222492	false
chr12	123737062	+	52	1	0	0	52	1	0	0	1	53	0.018867924528301886	0.160324287843551	false
chr16	3232544	-	34	1	0	0	34	1	0	0	1	35	0.02857142857142857	0.10898500455091661	false
chr3	20176625	-	43	0	0	0	43	0	0	0	0	43	0.0	1.0	false
chr20	48649505	-	26	1	0	0	26	1	0	0	1	27	0.037037037037037035	0.0851711179465615	false
chr9	35661570	-	43	2	0	0	43	2	0	0	2	45	0.044444444444444446	0.0097644718565112	false
chr5	40825677	-	48	1	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr20	441623	-	34	0	0	0	34	0	0	0	0	34	0.0	1.0	false
chr7	98386082	-	13	3	0	0	13	3	0	0	3	16	0.1875	0.000019339517746584587	true
chr12	76352928	-	50	2	0	0	50	2	0	0	2	52	0.038461538461538464	0.012881431516093974	false
chr20	3572852	+	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr12	131930006	+	56	0	0	0	56	0	0	0	0	56	0.0	1.0	false
chr11	60927270	+	147	5	0	0	146	5	0	0	5	151	0.033112582781456956	0.00015867513965663778	true
chr11	126203154	-	60	0	0	0	60	0	0	0	0	60	0.0	1.0	false
chr17	29572241	+	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr19	45064206	+	26	2	0	0	26	2	0	0	2	28	0.07142857142857142	0.0038687555298429353	false
chr15	39967454	+	38	3	0	0	38	3	0	0	3	41	0.07317073170731707	0.00034617060996899526	true
chr18	36138810	+	46	1	0	0	45	1	0	0	1	46	0.021739130434782608	0.14072022736499337	false
chr3	121488741	-	32	0	0	0	32	0	0	0	0	32	0.0	1.0	false
chr3	141292620	+	36	1	0	0	36	1	0	0	1	37	0.02702702702702703	0.11484097941920515	false
chr1	9689622	+	21	1	0	0	21	1	0	0	1	22	0.045454545454545456	0.06996530315573161	false
chr21	33837761	+	33	3	0	0	33	3	0	0	3	36	0.08333333333333333	0.00023472920496276172	true
chr1	214350236	-	50	1	0	0	50	1	0	0	1	51	0.0196078431372549	0.15476921835482327	false
chr2	233840680	-	50	3	0	0	50	3	0	0	3	53	0.05660377358490566	0.0007386579550873613	true
chr19	55453098	-	112	6	0	0	110	4	0	0	4	114	0.03508771929824561	0.0005871121587672171	true
chr15	40623374	+	42	1	0	0	42	0	0	0	0	42	0.0	1.0	false
chr1	113685302	+	8	1	0	0	8	1	0	0	1	9	0.1111111111111111	0.02923683467498033	false
chr10	62094583	+	49	0	0	0	49	0	0	0	0	49	0.0	1.0	false
chr15	90881869	+	54	3	0	0	54	3	0	0	3	57	0.05263157894736842	0.0009136141098772038	true
chr12	115960836	-	38	1	0	0	38	1	0	0	1	39	0.02564102564102564	0.12065846734638368	false
chr12	56603408	-	31	2	0	0	31	2	0	0	2	33	0.06060606060606061	0.005345399287675507	false
chr8	123320680	-	16	1	0	0	16	1	0	0	1	17	0.058823529411764705	0.0545067451382843	false
chr17	1497955	-	44	1	0	0	44	1	0	0	1	45	0.022222222222222223	0.13788253063872796	false
chr1	77806978	+	38	1	0	0	38	1	0	0	1	39	0.02564102564102564	0.12065846734638368	false
chr15	34856808	-	68	2	0	0	68	2	0	0	2	70	0.02857142857142857	0.022565492893049224	false
chr1	235326938	-	66	2	0	0	66	2	0	0	2	68	0.029411764705882353	0.021377360963710484	false
chr18	2673289	+	36	1	0	0	36	1	0	0	1	37	0.02702702702702703	0.11484097941920515	false
chr9	710971	+	37	0	0	0	37	0	0	0	0	37	0.0	1.0	false
chr8	20220412	+	56	0	0	0	56	0	0	0	0	56	0.0	1.0	false
chr19	1474443	-	42	1	0	0	42	1	0	0	1	43	0.023255813953488372	0.13217899249845172	false
chr10	12166902	-	45	3	0	0	44	2	0	0	2	46	0.043478260869565216	0.010186177956784438	false
chr2	215370386	-	47	2	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr7	103326630	-	54	1	0	0	54	1	0	0	1	55	0.01818181818181818	0.16584284801707777	false
chr4	182653820	+	51	2	0	0	51	2	0	0	2	53	0.03773584905660377	0.013357618714564813	false
chr11	71482986	+	40	0	0	0	40	0	0	0	0	40	0.0	1.0	false
chr8	22221401	-	23	1	0	0	23	1	0	0	1	24	0.041666666666666664	0.07607772532502566	false
chr1	12456121	+	12	2	0	0	12	2	0	0	2	14	0.14285714285714285	0.0009603051460520346	true
chr16	67662555	+	42	1	0	0	42	1	0	0	1	43	0.023255813953488372	0.13217899249845172	false
chr17	17681466	+	9	3	0	0	9	3	0	0	3	12	0.25	7.673025224815803e-6	true
chr2	233475925	-	72	1	0	0	72	1	0	0	1	73	0.0136986301369863	0.21390604622918405	false
chr15	62771007	+	18	1	0	0	18	1	0	0	1	19	0.05263157894736842	0.06072076484265071	false
chr11	68028270	+	41	2	0	0	41	1	0	0	1	42	0.023809523809523808	0.12931308908678427	false
chr17	5489102	+	39	2	0	0	39	2	0	0	2	41	0.04878048780487805	0.008158319393238259	false
chr22	38224946	-	37	2	0	0	37	2	0	0	2	39	0.05128205128205128	0.007404458524193407	false
chr19	57808023	-	32	1	0	0	32	1	0	0	1	33	0.030303030303030304	0.10309028812222965	false
chr22	41437219	-	47	1	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr16	67150168	-	20	0	0	0	20	0	0	0	0	20	0.0	1.0	false
chr17	17215086	-	32	1	0	0	32	0	0	0	0	32	0.0	1.0	false
chr21	43759230	+	46	2	0	0	46	2	0	0	2	48	0.041666666666666664	0.011053390248680172	false
chr15	92898082	+	19	2	0	0	19	1	0	0	1	20	0.05	0.06381244283942049	false
chr8	144083414	+	74	5	0	0	74	3	0	0	3	77	0.03896103896103896	0.0021750182624781936	false
chr5	115616230	-	51	0	0	0	51	0	0	0	0	51	0.0	1.0	false
chr9	136672591	+	49	1	0	0	49	0	0	0	0	49	0.0	1.0	false
chr6	11190439	-	44	2	0	0	44	2	0	0	2	46	0.043478260869565216	0.010186177956784438	false
chr19	42198936	-	29	1	0	0	29	1	0	0	1	30	0.03333333333333333	0.094175011925586	false
chr22	19753924	-	7	4	0	0	7	4	0	0	4	11	0.36363636363636365	3.802760495543376e-8	true
chr2	173221401	+	57	0	0	0	57	0	0	0	0	57	0.0	1.0	false
chr22	20110743	+	53	1	0	0	53	1	0	0	1	54	0.018518518518518517	0.16308811656085592	false
chr9	133101692	-	15	2	0	0	15	2	0	0	2	17	0.11764705882352941	0.0014257878167912685	false
chr1	6599126	-	71	1	0	0	71	1	0	0	1	72	0.013888888888888888	0.21131003930548797	false
chr6	143284192	+	55	2	0	0	55	2	0	0	2	57	0.03508771929824561	0.015337418772214423	false
chr14	104940780	-	27	1	0	0	27	1	0	0	1	28	0.03571428571428571	0.08818231655458811	false
chr5	154386319	+	40	0	0	0	40	0	0	0	0	40	0.0	1.0	false
chr19	29615305	+	63	0	0	0	63	0	0	0	0	63	0.0	1.0	false
chr9	131120258	+	71	2	0	0	71	2	0	0	2	73	0.0273972602739726	0.024397540799369594	false
chr3	13321738	-	51	0	0	0	51	0	0	0	0	51	0.0	1.0	false
chr16	667579	+	37	0	0	0	37	0	0	0	0	37	0.0	1.0	false
chr12	48343600	-	51	2	0	0	51	2	0	0	2	53	0.03773584905660377	0.013357618714564813	false
chr19	32692180	-	12	1	0	0	12	1	0	0	1	13	0.07692307692307693	0.041955102887649275	false
chr19	1079982	+	56	1	0	0	56	1	0	0	1	57	0.017543859649122806	0.17132513882381456	false
chr12	6873774	+	15	3	0	0	15	3	0	0	3	18	0.16666666666666666	0.000028041786382374103	true
chr9	111484284	-	51	3	0	0	51	3	0	0	3	54	0.05555555555555555	0.0007801938071129212	true
chr10	97363902	-	44	3	0	0	44	2	0	0	2	46	0.043478260869565216	0.010186177956784438	false
chr3	129589451	-	35	0	0	0	35	0	0	0	0	35	0.0	1.0	false
chr11	64267365	+	43	1	0	0	43	1	0	0	1	44	0.022727272727272728	0.1350354626657898	false
chr3	49022036	+	32	1	0	0	32	1	0	0	1	33	0.030303030303030304	0.10309028812222965	false
chr12	92788028	-	29	0	0	0	28	0	0	0	0	28	0.0	1.0	false
chr19	57901509	-	10	1	0	0	10	1	0	0	1	11	0.09090909090909091	0.03561693459275822	false
chr22	23695350	-	9	2	0	0	9	2	0	0	2	11	0.18181818181818182	0.0005842312731166437	true
chr2	24039023	-	40	1	0	0	40	1	0	0	1	41	0.024390243902439025	0.12643772127831837	false
chr11	72685205	-	29	2	0	0	29	2	0	0	2	31	0.06451612903225806	0.004728154812277161	false
chr19	4311917	+	90	6	0	0	90	5	0	0	5	95	0.05263157894736842	0.000017498563554782024	true
chr1	1231569	-	68	9	0	0	68	9	0	0	9	77	0.11688311688311688	5.980876183672162e-12	true
chr2	38731854	+	61	1	0	0	61	1	0	0	1	62	0.016129032258064516	0.18487374782046545	false
chr11	57313589	-	31	2	0	0	31	2	0	0	2	33	0.06060606060606061	0.005345399287675507	false
chr9	97037323	-	25	0	0	0	25	0	0	0	0	25	0.0	1.0	false
chr3	128500242	+	51	0	0	0	51	0	0	0	0	51	0.0	1.0	false
chr21	41280324	+	68	1	0	0	68	1	0	0	1	69	0.014492753623188406	0.20347046667070104	false
chr3	72929256	+	28	8	0	0	28	8	0	0	8	36	0.2222222222222222	3.8411124679390695e-13	true
chr10	78024979	-	25	0	0	0	25	0	0	0	0	25	0.0	1.0	false
chr10	132417393	+	41	2	0	0	41	2	0	0	2	43	0.046511627906976744	0.008945145796751435	false
chr4	109689535	-	44	0	0	0	44	0	0	0	0	44	0.0	1.0	false
chr15	42326372	+	6	2	0	0	6	2	0	0	2	8	0.25	0.00029938963491973945	false
chr12	57603024	+	52	2	0	0	52	0	0	0	0	52	0.0	1.0	false
chr16	2175896	+	135	35	0	0	135	35	0	0	35	170	0.20588235294117646	2.176774005740267e-51	true
chr1	1665184	-	53	1	0	0	53	1	0	0	1	54	0.018518518518518517	0.16308811656085592	false
chr19	6731038	-	49	1	0	0	49	1	0	0	1	50	0.02	0.15197791719960327	false
chr4	75940921	-	25	1	0	0	25	1	0	0	1	26	0.038461538461538464	0.08214997511698532	false
chr8	715940	-	33	4	0	0	33	3	0	0	3	36	0.08333333333333333	0.00023472920496276172	true
chr18	35306280	+	40	1	0	0	40	0	0	0	0	40	0.0	1.0	false
chr5	172209756	-	43	2	0	0	43	2	0	0	2	45	0.044444444444444446	0.0097644718565112	false
chr16	1670791	+	12	2	0	0	12	2	0	0	2	14	0.14285714285714285	0.0009603051460520346	true
chr19	39386297	-	55	2	0	0	55	2	0	0	2	57	0.03508771929824561	0.015337418772214423	false
chr10	101586103	-	37	0	0	0	37	0	0	0	0	37	0.0	1.0	false
chr8	38457494	-	50	2	0	0	50	2	0	0	2	52	0.038461538461538464	0.012881431516093974	false
chr22	38699995	-	54	1	0	0	54	1	0	0	1	55	0.01818181818181818	0.16584284801707777	false
chr3	52481814	+	42	1	0	0	42	1	0	0	1	43	0.023255813953488372	0.13217899249845172	false
chr11	65035527	+	25	1	0	0	25	1	0	0	1	26	0.038461538461538464	0.08214997511698532	false
chrX	10620461	-	66	3	0	0	66	3	0	0	3	69	0.043478260869565216	0.0015886099691592725	false
chr5	181234769	+	53	1	0	0	53	1	0	0	1	54	0.018518518518518517	0.16308811656085592	false
chr6	37480210	+	21	3	0	0	21	3	0	0	3	24	0.125	0.00006853367668139893	true
chr14	104769662	-	45	2	0	0	45	1	0	0	1	46	0.021739130434782608	0.14072022736499337	false
chr8	19418695	-	46	0	0	0	46	0	0	0	0	46	0.0	1.0	false
chr1	3823425	-	70	3	0	0	70	2	0	0	2	72	0.027777777777777776	0.023780278526940635	false
chr6	170581498	-	23	3	0	0	23	2	0	0	2	25	0.08	0.003090607703256871	false
chr17	81249929	-	8	1	0	0	8	1	0	0	1	9	0.1111111111111111	0.02923683467498033	false
chr5	38876218	+	49	1	0	0	48	0	0	0	0	48	0.0	1.0	false
chr9	71700675	-	59	2	0	0	59	2	0	0	2	61	0.03278688524590164	0.01743469442407414	false
chr17	39725073	+	40	1	0	0	40	1	0	0	1	41	0.024390243902439025	0.12643772127831837	false
chr8	100268849	-	60	1	0	0	59	1	0	0	1	60	0.016666666666666666	0.17948109097998774	false
chr19	35279810	+	9	2	0	0	9	2	0	0	2	11	0.18181818181818182	0.0005842312731166437	true
chr7	157138986	+	66	1	0	0	66	1	0	0	1	67	0.014925373134328358	0.19820084073844152	false
chr11	4092613	+	36	2	0	0	35	2	0	0	2	37	0.05405405405405406	0.006684033809647464	false
chr9	127404914	+	45	2	0	0	45	2	0	0	2	47	0.0425531914893617	0.010615836394104218	false
chr1	241848300	+	37	3	0	0	37	3	0	0	3	40	0.075	0.0003216301529319877	true
chr12	132576841	+	81	0	0	0	81	0	0	0	0	81	0.0	1.0	false
chr11	117289534	-	51	0	0	0	51	0	0	0	0	51	0.0	1.0	false
chr3	11554928	+	35	1	0	0	35	1	0	0	1	36	0.027777777777777776	0.11191781872705495	false
chr3	108554448	-	51	6	0	0	50	2	0	0	2	52	0.038461538461538464	0.012881431516093974	false
chr2	25740754	-	36	1	0	0	36	1	0	0	1	37	0.02702702702702703	0.11484097941920515	false
chr16	68079122	+	51	0	0	0	51	0	0	0	0	51	0.0	1.0	false
chr7	116559518	+	23	0	0	0	23	0	0	0	0	23	0.0	1.0	false
chr9	136429119	-	31	1	0	0	31	1	0	0	1	32	0.03125	0.10012832179390982	false
chr7	98401032	-	94	1	0	0	94	1	0	0	1	95	0.010526315789473684	0.2689053480136469	false
chr17	6595015	-	27	2	0	0	27	2	0	0	2	29	0.06896551724137931	0.004146277241909577	false
chr17	44928524	-	44	2	0	0	44	1	0	0	1	45	0.022222222222222223	0.13788253063872796	false
chr10	12001822	-	67	1	0	0	67	1	0	0	1	68	0.014705882352941176	0.20083999715298975	false
chr5	108381959	-	4	1	0	0	4	1	0	0	1	5	0.2	0.01634972850198517	false
chr11	6223893	-	33	1	0	0	33	1	0	0	1	34	0.029411764705882353	0.10604250501099872	false
chr3	134478523	-	6	2	0	0	6	1	0	0	1	7	0.14285714285714285	0.02281452572593577	false
chr8	143927623	-	53	1	0	0	53	1	0	0	1	54	0.018518518518518517	0.16308811656085592	false
chr14	100295605	-	35	2	0	0	35	2	0	0	2	37	0.05405405405405406	0.006684033809647464	false
chr15	50592578	-	63	1	0	0	63	1	0	0	1	64	0.015625	0.19023096276255488	false
chr14	55047706	+	39	3	0	0	39	1	0	0	1	40	0.025	0.12355285781770667	false
chr9	99151734	+	45	2	0	0	45	2	0	0	2	47	0.0425531914893617	0.010615836394104218	false
chr20	36779722	-	14	2	0	0	14	2	0	0	2	16	0.125	0.0012608040561881502	false
chr12	106997917	-	22	1	0	0	21	1	0	0	1	22	0.045454545454545456	0.06996530315573161	false
chr13	113444508	-	45	0	0	0	45	0	0	0	0	45	0.0	1.0	false
chrX	23686396	+	10	3	0	0	10	2	0	0	2	12	0.16666666666666666	0.0006995429226950092	true
chr17	68126663	+	42	2	0	0	42	2	0	0	2	44	0.045454545454545456	0.009350775302913275	false
chr14	104894763	+	26	11	0	0	26	11	0	0	11	37	0.2972972972972973	3.8836925390369704e-19	true
chr5	43677785	+	63	3	0	0	63	2	0	0	2	65	0.03076923076923077	0.01964602768062915	false
chr6	149566428	+	39	2	0	0	39	2	0	0	2	41	0.04878048780487805	0.008158319393238259	false
chr2	152672505	-	54	1	0	0	54	0	0	0	0	54	0.0	1.0	false
chr3	127035489	+	51	2	0	0	51	2	0	0	2	53	0.03773584905660377	0.013357618714564813	false
chr19	10091571	+	6	0	0	0	6	0	0	0	0	6	0.0	1.0	false
chr17	800845	-	47	3	0	0	47	2	0	0	2	49	0.04081632653061224	0.011498782889272216	false
chr9	129008293	-	149	5	0	0	149	5	0	0	5	154	0.032467532467532464	0.00017388565202596263	true
chr18	50721990	+	34	2	0	0	34	2	0	0	2	36	0.05555555555555555	0.006336508386074512	false
chr16	4799770	-	36	0	0	0	36	0	0	0	0	36	0.0	1.0	false
chr4	150806381	-	47	1	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr12	122602665	+	43	2	0	0	43	2	0	0	2	45	0.044444444444444446	0.0097644718565112	false
chr4	25234385	+	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr14	77340970	-	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr9	4586731	+	52	2	0	0	52	1	0	0	1	53	0.018867924528301886	0.160324287843551	false
chr17	28749957	+	43	2	0	0	43	1	0	0	1	44	0.022727272727272728	0.1350354626657898	false
chr9	137187626	-	41	0	0	0	41	0	0	0	0	41	0.0	1.0	false
chr17	41786009	-	17	2	0	0	17	2	0	0	2	19	0.10526315789473684	0.0017848929471092965	false
chr2	73220724	+	47	1	0	0	47	1	0	0	1	48	0.020833333333333332	0.14636763035942127	false
chr19	18443303	-	16	2	0	0	16	2	0	0	2	18	0.1111111111111111	0.0016005060705923794	false
chr22	21697359	+	49	0	0	0	49	0	0	0	0	49	0.0	1.0	false
chr19	40322269	-	55	1	0	0	54	1	0	0	1	55	0.01818181818181818	0.16584284801707777	false
chr5	146258572	+	46	2	0	0	46	2	0	0	2	48	0.041666666666666664	0.011053390248680172	false
chr20	32157891	+	38	0	0	0	38	0	0	0	0	38	0.0	1.0	false
chr1	236550860	-	63	2	0	0	63	2	0	0	2	65	0.03076923076923077	0.01964602768062915	false
chr1	35563869	+	35	2	0	0	35	2	0	0	2	37	0.05405405405405406	0.006684033809647464	false
chr17	49601952	-	167	5	0	0	167	4	0	0	4	171	0.023391812865497075	0.002609747050374858	false
chr2	238451511	+	16	1	0	0	16	1	0	0	1	17	0.058823529411764705	0.0545067451382843	false
chr14	73712642	-	67	1	0	0	67	1	0	0	1	68	0.014705882352941176	0.20083999715298975	false
chr16	48561021	-	30	1	0	0	30	1	0	0	1	31	0.03225806451612903	0.09715657382936295	false
chr1	38005464	-	45	3	0	0	45	3	0	0	3	48	0.0625	0.0005520977388570354	true
chr5	171311770	+	34	1	0	0	34	1	0	0	1	35	0.02857142857142857	0.10898500455091661	false
